wire_number,mu_A,mu_B,n_A,n_B
129,5.980000019073486,5.679999828338623,42,42
130,6.0,5.734999895095825,42,42
131,5.934999942779541,5.699999809265137,42,42
132,5.9700000286102295,5.759999990463257,42,42
133,6.019999980926514,5.75,42,42
134,5.979999780654907,5.789999961853027,42,42
135,5.940000057220459,5.789999961853027,42,42
136,5.979999780654907,5.7149999141693115,42,42
137,6.019999980926514,5.744999885559082,42,42
138,5.96999979019165,5.75,42,42
139,5.994999885559082,5.684999942779541,42,42
140,5.990000009536743,5.699999809265137,42,42
141,5.96999979019165,5.679999828338623,42,42
142,5.9599997997283936,5.700000047683716,42,42
143,5.929999828338623,5.75,42,42
144,5.9049999713897705,5.544999837875366,42,42
145,6.090000152587891,5.56000018119812,42,42
146,6.045000076293945,5.690000057220459,42,42
147,6.045000076293945,5.639999866485596,42,42
148,6.0299999713897705,5.710000038146973,42,42
149,6.0299999713897705,5.700000047683716,42,42
150,6.070000171661377,5.625,42,42
151,6.045000076293945,5.71999979019165,42,42
152,6.080000162124634,5.724999904632568,42,42
153,6.045000076293945,5.710000038146973,42,42
154,6.090000152587891,5.799999952316284,42,42
155,6.115000009536743,5.729999780654907,42,42
156,6.184999942779541,5.835000038146973,42,42
157,6.119999885559082,5.819999933242798,42,42
158,6.159999847412109,5.890000104904175,42,42
159,6.169999837875366,5.835000038146973,42,42
160,6.179999828338623,5.740000009536743,42,42
161,6.159999847412109,5.7149999141693115,42,42
162,6.129999876022339,5.7850000858306885,42,42
163,6.080000162124634,5.7149999141693115,42,42
164,6.179999828338623,5.71999979019165,42,42
165,6.200000047683716,5.690000057220459,42,42
166,6.204999923706055,5.684999942779541,42,42
167,6.240000009536743,5.659999847412109,42,42
168,6.110000133514404,5.71999979019165,42,42
169,6.105000019073486,5.710000038146973,42,42
170,6.070000171661377,5.710000038146973,42,42
171,6.090000152587891,5.724999904632568,42,42
172,6.0,5.835000038146973,42,42
173,6.039999961853027,5.819999933242798,42,42
174,6.1000001430511475,5.71999979019165,42,42
175,6.080000162124634,5.759999990463257,42,42
176,6.045000076293945,5.795000076293945,42,42
177,5.974999904632568,5.704999923706055,42,42
178,6.009999990463257,5.700000047683716,42,42
179,6.039999961853027,5.795000076293945,42,42
180,6.050000190734863,5.805000066757202,42,42
181,6.050000190734863,5.690000057220459,42,42
182,6.025000095367432,5.8500001430511475,42,42
183,6.039999961853027,5.799999952316284,42,42
184,6.070000171661377,5.860000133514404,42,42
185,6.159999847412109,5.754999876022339,42,42
186,6.1499998569488525,5.710000038146973,42,42
187,6.105000019073486,5.7850000858306885,42,42
188,6.1000001430511475,5.819999933242798,42,42
189,6.1000001430511475,5.775000095367432,42,42
190,6.080000162124634,5.770000219345093,42,42
191,6.129999876022339,5.809999942779541,42,42
192,6.169999837875366,5.870000123977661,42,42
193,6.110000133514404,5.819999933242798,42,42
194,6.110000133514404,5.860000133514404,42,42
195,6.139999866485596,5.829999923706055,42,42
196,6.1499998569488525,5.78000020980835,42,42
197,6.139999866485596,5.770000219345093,42,42
198,6.139999866485596,5.795000076293945,42,42
199,6.090000152587891,5.7850000858306885,42,42
200,6.139999866485596,5.7850000858306885,42,42
201,6.110000133514404,5.8450000286102295,42,42
202,6.1499998569488525,5.7850000858306885,42,42
203,6.1499998569488525,5.799999952316284,42,42
204,6.115000009536743,5.770000219345093,42,42
205,6.105000019073486,5.770000219345093,42,42
206,6.019999980926514,5.829999923706055,42,42
207,6.06000018119812,5.789999961853027,42,42
208,6.070000171661377,5.809999942779541,42,42
209,6.0,5.7749998569488525,42,42
210,6.0,5.815000057220459,42,42
