layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,f_sigma,time
V,B,962,4.665364199428311,True,4,293.2619810204174,0.93432915,5614.9,275.8,X5614.9 Y275.8,0.36135858408735205,2025-01-22_14-06-38
V,B,961,4.873856647070179,True,4,290.2213898892125,0.91578317,5606.9,275.8,X5606.9 Y275.8,0.23045114648670928,2025-01-22_14-06-40
V,B,960,5.108409114847532,True,4,287.8843039342206,0.7636423,5598.9,275.8,X5598.9 Y275.8,4.088203452821346,2025-01-22_14-06-48
V,B,959,5.206518909098093,True,4,281.9573100644546,0.9100308,5590.9,275.8,X5590.9 Y275.8,0.6608887236987095,2025-01-22_14-06-50
V,B,958,5.161677003567379,True,4,272.5200449804251,0.7782505,5582.9,275.8,X5582.9 Y275.8,3.527185428783136,2025-01-22_14-06-53
V,B,957,4.911791900817156,True,4,258.3531499075003,0.79376066,5574.9,275.8,X5574.9 Y275.8,1.7189870299120318,2025-01-22_14-07-01
V,B,956,4.781667079005349,True,4,247.85491861699128,0.73154736,5566.9,275.8,X5566.9 Y275.8,0.8075870927130511,2025-01-22_14-07-19
V,B,955,4.644578471370046,True,4,237.7638694792739,0.75396955,5558.9,275.8,X5558.9 Y275.8,3.376435959869859,2025-01-22_14-07-27
V,B,954,5.176898195317605,True,4,244.43650568853334,0.8647788,5550.9,275.8,X5550.9 Y275.8,0.6271315800431887,2025-01-22_14-07-32
V,B,953,5.217630561845657,True,4,239.18689222984034,0.911458,5542.9,275.8,X5542.9 Y275.8,0.1543664932215556,2025-01-22_14-07-36
V,B,952,5.1198205114986,True,4,231.02891500143514,0.77000976,5534.9,275.8,X5534.9 Y275.8,5.5921245905436825,2025-01-22_14-07-48
V,B,951,5.3429646839933085,True,4,230.32705407859677,0.75390166,5526.9,275.8,X5526.9 Y275.8,0.6100739104936812,2025-01-22_14-07-50
V,B,950,5.265863807432021,True,4,223.22926358239832,0.8196768,5518.9,275.8,X5518.9 Y275.8,0.17609616949831863,2025-01-22_14-07-52
V,B,949,5.330734724356382,True,4,219.44167169641307,0.79188496,5510.9,275.8,X5510.9 Y275.8,0.4587068693458041,2025-01-22_14-07-58
V,B,948,4.953905792156005,True,4,206.7465878559964,0.84438485,5502.9,275.8,X5502.9 Y275.8,3.8047149560205953,2025-01-22_14-08-01
V,B,947,5.483052741721433,True,4,212.68553736266998,0.8253824,5494.9,275.8,X5494.9 Y275.8,0.6370253644685291,2025-01-22_14-08-03
V,B,946,5.409699246839086,True,4,206.720859557892,0.85682034,5486.9,275.8,X5486.9 Y275.8,5.9656718768352555,2025-01-22_14-08-05
V,B,945,5.236246867749819,True,4,199.0609158987056,0.88140863,5478.9,274.7,X5478.9 Y274.7,1.2649335318109527,2025-01-22_14-08-55
V,B,944,5.527764053754504,True,4,200.31616923749084,0.8520822,5470.9,274.7,X5470.9 Y274.7,0.49519996235785,2025-01-22_14-08-57
V,B,943,5.238366579335909,True,4,191.02897912164207,0.82182,5462.9,274.7,X5462.9 Y274.7,2.653040649524555,2025-01-22_14-08-59
V,B,942,5.026955866489464,True,4,183.4348410232296,0.74178535,5454.9,274.7,X5454.9 Y274.7,2.5380304998991017,2025-01-22_14-09-01
V,B,941,5.086586856531369,True,4,180.9065858290411,0.8917859,5446.9,274.7,X5446.9 Y274.7,1.2388310131626576,2025-01-22_14-09-03
V,B,940,5.402812712809996,True,4,182.9000198846982,0.87406874,5438.9,274.7,X5438.9 Y274.7,0.134653266470355,2025-01-22_14-09-05
V,B,939,5.504444922718223,True,4,181.13299778486146,0.8876218,5430.9,274.7,X5430.9 Y274.7,0.43069114295367783,2025-01-22_14-09-07
V,B,938,5.457110635314762,True,4,177.04947312019857,0.8491833,5422.9,274.7,X5422.9 Y274.7,0.21461482119084183,2025-01-22_14-09-09
V,B,937,5.355285884853138,True,4,172.20392186957048,0.8419348,5414.9,274.7,X5414.9 Y274.7,3.4067332510854365,2025-01-22_14-09-11
V,B,936,5.563063746108371,True,4,172.4125107111076,0.80066967,5406.9,274.7,X5406.9 Y274.7,1.5469441235446646,2025-01-22_14-09-13
V,B,935,5.3336230124612065,True,4,165.8599692737606,0.81990606,5398.9,274.7,X5398.9 Y274.7,0.40018311135399753,2025-01-22_14-09-15
V,B,934,5.185311626515923,True,4,160.7480110984282,0.83242244,5390.9,274.7,X5390.9 Y274.7,1.5575403115051358,2025-01-22_14-09-17
V,B,933,5.317972320453424,True,4,160.03355005061965,0.7979166,5382.9,274.7,X5382.9 Y274.7,1.390474976154009,2025-01-22_14-09-21
V,B,932,4.8361580892558775,True,4,150.09485563061244,0.7330154,5374.9,274.7,X5374.9 Y274.7,4.522001893585197,2025-01-22_14-09-26
V,B,931,5.368377301154484,True,4,155.54673171770528,0.86208177,5366.9,274.7,X5366.9 Y274.7,0.16906154128138046,2025-01-22_14-09-28
V,B,930,5.462554981803829,True,4,154.40042364360696,0.85374254,5358.9,274.7,X5358.9 Y274.7,1.8511061555794457,2025-01-22_14-09-30
V,B,929,5.150017285394967,True,4,147.5391181383542,0.76954937,5350.9,274.7,X5350.9 Y274.7,1.541683577283028,2025-01-22_14-09-31
V,B,928,5.318340509255968,True,4,147.61181208666213,0.7901524,5342.9,274.7,X5342.9 Y274.7,2.076124784465408,2025-01-22_14-09-34
V,B,927,5.339651268695325,True,4,145.6317627346017,0.8728164,5334.9,274.7,X5334.9 Y274.7,3.2989986303449013,2025-01-22_14-09-36
V,B,926,5.0885699860567435,True,4,140.03397864898872,0.77132285,5326.9,274.7,X5326.9 Y274.7,2.675217643729673,2025-01-22_14-09-41
V,B,925,5.249950164663732,True,4,140.11391988900291,0.8511921,5318.9,274.7,X5318.9 Y274.7,4.783669269891759,2025-01-22_14-09-45
V,B,924,4.745868179379356,True,4,131.27770679722246,0.7830014,5310.9,274.7,X5310.9 Y274.7,3.166356060881022,2025-01-22_14-09-49
V,B,923,5.459412655647332,True,4,138.7599257335823,0.84261334,5302.9,274.7,X5302.9 Y274.7,3.373974528529392,2025-01-22_14-09-54
V,B,922,5.612218646670187,True,4,138.67801688150408,0.8952435,5294.9,274.7,X5294.9 Y274.7,0.8284061640242754,2025-01-22_14-09-55
V,B,921,4.995247109618424,True,4,129.00856768066797,0.8411863,5286.9,274.7,X5286.9 Y274.7,1.0077659947724733,2025-01-22_14-09-59
V,B,920,5.126510157041496,True,4,128.87665421212643,0.80582225,5278.9,274.7,X5278.9 Y274.7,1.447064214433305,2025-01-22_14-10-03
V,B,919,5.149801920211409,True,4,127.41655475715075,0.8346673,5270.9,274.7,X5270.9 Y274.7,0.13233270540632602,2025-01-22_14-10-06
V,B,918,5.093449593826527,True,4,125.00416749499075,0.83367336,5262.9,274.7,X5262.9 Y274.7,2.8806994445101335,2025-01-22_14-10-09
V,B,917,4.852325118252227,True,4,120.39799401873671,0.822895,5254.9,274.7,X5254.9 Y274.7,0.8866374118409981,2025-01-22_14-10-12
V,B,916,5.329934517062431,True,4,124.52285293658306,0.8336674,5246.9,274.7,X5246.9 Y274.7,1.3510254555980248,2025-01-22_14-10-14
V,B,915,5.432709433061159,True,4,124.10020346609775,0.8708693,5238.9,274.7,X5238.9 Y274.7,0.03469919948874767,2025-01-22_14-10-18
V,B,914,5.446023396046658,True,4,122.65796151516011,0.84644514,5230.9,274.7,X5230.9 Y274.7,0.13164344848137216,2025-01-22_14-10-20
V,B,913,5.615692778330022,True,4,122.99188955450815,0.7764137,5222.9,274.7,X5222.9 Y274.7,0.720005527187503,2025-01-22_14-10-22
V,B,912,5.470442822677476,True,4,119.87214762435957,0.7507868,5214.9,274.7,X5214.9 Y274.7,1.0947955771435067,2025-01-22_14-10-29
V,B,911,5.711835145090846,True,4,120.98995377461145,0.77101415,5206.9,274.7,X5206.9 Y274.7,0.5590903868976964,2025-01-22_14-10-36
V,B,910,5.428389539625581,True,4,116.50990781261447,0.80372,5198.9,274.7,X5198.9 Y274.7,2.1836077889749808,2025-01-22_14-10-42
V,B,909,5.032870753788922,True,4,110.8456747569252,0.8173902,5190.9,274.7,X5190.9 Y274.7,2.162296045570361,2025-01-22_14-10-45
V,B,908,5.503654760001604,True,4,114.53272440483708,0.8424817,5182.9,274.7,X5182.9 Y274.7,0.044515847045337814,2025-01-22_14-10-50
V,B,907,5.083196184680571,True,4,108.78748291994394,0.83880925,5174.9,274.7,X5174.9 Y274.7,2.0844961336769092,2025-01-22_14-10-54
V,B,906,5.526883875669984,True,4,112.1153633492491,0.7935329,5166.9,274.7,X5166.9 Y274.7,2.236393047095251,2025-01-22_14-10-58
V,B,905,5.118148000147644,True,4,106.6608872982288,0.8123571,5158.9,274.7,X5158.9 Y274.7,0.6699316665855011,2025-01-22_14-11-09
V,B,904,5.450056124745737,True,4,108.81268555279459,0.87459606,5150.9,274.7,X5150.9 Y274.7,0.5308385578919275,2025-01-22_14-11-23
V,B,903,5.351388141488499,True,4,106.62231766791977,0.84138715,5142.9,274.7,X5142.9 Y274.7,0.1364254841169914,2025-01-22_14-11-40
V,B,902,5.326052577823542,True,4,105.18614375137368,0.830618,5134.9,274.7,X5134.9 Y274.7,0.5883772282574384,2025-01-22_14-11-48
V,B,901,5.26143852766813,True,4,103.40725600580333,0.8393085,5126.9,274.7,X5126.9 Y274.7,0.18350399585621474,2025-01-22_14-11-56
V,B,900,4.860708186130694,True,4,98.30945339280107,0.86009383,5118.9,274.7,X5118.9 Y274.7,1.1460489970669225,2025-01-22_14-12-03
V,B,899,5.293212147328379,True,4,101.4853517174892,0.83171135,5110.9,274.7,X5110.9 Y274.7,0.45950838081678674,2025-01-22_14-12-14
V,B,898,5.303234139840703,True,4,100.51003174173789,0.8044881,5102.9,274.7,X5102.9 Y274.7,0.17338807554701416,2025-01-22_14-13-00
V,B,898,5.1767502238620535,True,4,99.30419946342226,0.8770889,5095.2,274.0,X5095.2 Y274.0,0.803301907667487,2025-01-22_14-13-36
V,B,897,5.257715129606632,True,4,99.02273006087195,0.87383556,5087.2,274.0,X5087.2 Y274.0,0.10872592228239408,2025-01-22_14-13-40
V,B,896,5.436307347043991,True,4,99.65056484606562,0.8876338,5079.2,274.0,X5079.2 Y274.0,0.2013974627324499,2025-01-22_14-13-42
V,B,895,5.377272011086876,True,4,98.0846819068235,0.8985611,5071.2,274.0,X5071.2 Y274.0,0.14034228533145585,2025-01-22_14-13-44
V,B,894,5.312953775830717,True,4,96.50987750069406,0.7897127,5063.2,274.0,X5063.2 Y274.0,0.1841002545602908,2025-01-22_14-13-46
V,B,893,5.317930576627642,True,4,95.57817024890271,0.8194933,5055.2,274.0,X5055.2 Y274.0,0.5262572249507421,2025-01-22_14-13-48
V,B,892,5.486788140665158,True,4,96.12105096506299,0.76260966,5047.2,274.0,X5047.2 Y274.0,0.3882107214194598,2025-01-22_14-13-50
V,B,891,5.43778073454367,True,4,94.7417692539776,0.87083346,5039.2,274.0,X5039.2 Y274.0,0.10684226120262096,2025-01-22_14-13-52
V,B,890,5.139487468839905,True,4,91.21107704037207,0.84116906,5031.2,274.0,X5031.2 Y274.0,0.2728796869715528,2025-01-22_14-13-53
V,B,889,5.2746825227339516,True,4,91.50424847885874,0.82372624,5023.2,274.0,X5023.2 Y274.0,0.2628334755795036,2025-01-22_14-13-56
V,B,888,5.3205581718791874,True,4,91.02495057131661,0.8444044,5015.2,274.0,X5015.2 Y274.0,0.16967869624663878,2025-01-22_14-13-58
V,B,887,5.444936892774671,True,4,91.20416520707961,0.840335,5007.2,274.0,X5007.2 Y274.0,0.15146140143051193,2025-01-22_14-14-00
V,B,886,5.599584028701272,True,4,91.62490215605487,0.8486175,4999.2,274.0,X4999.2 Y274.0,0.38663730900216736,2025-01-22_14-14-02
V,B,885,5.242588582814093,True,4,87.82595215500012,0.8302638,4991.2,274.0,X4991.2 Y274.0,2.171868985535287,2025-01-22_14-14-04
V,B,884,5.280382413067312,True,4,87.33247704922552,0.8224112,4983.2,274.0,X4983.2 Y274.0,0.17717821706688505,2025-01-22_14-14-05
V,B,883,5.483385878693041,True,4,88.17732338203739,0.7628669,4975.2,274.0,X4975.2 Y274.0,0.3073084166407849,2025-01-22_14-14-08
V,B,882,5.478478023995745,True,4,87.34308805988829,0.8301024,4967.2,274.0,X4967.2 Y274.0,0.3415543131504669,2025-01-22_14-14-10
V,B,881,5.464389546684273,True,4,86.44327113288546,0.76628214,4959.2,274.0,X4959.2 Y274.0,0.14483325323688379,2025-01-22_14-14-12
V,B,880,5.258753923706133,True,4,84.05009654502454,0.73026115,4951.2,274.0,X4951.2 Y274.0,0.5152045553293407,2025-01-22_14-14-14
V,B,879,5.254138595159695,True,4,83.26819389486052,0.761935,4943.2,274.0,X4943.2 Y274.0,0.7387059117612775,2025-01-22_14-14-16
V,B,878,5.229103633760254,True,4,82.34672126393941,0.913702,4935.2,274.0,X4935.2 Y274.0,0.13756353470247967,2025-01-22_14-14-18
V,B,877,5.3036004588091386,True,4,82.20856175890736,0.87670165,4927.2,274.0,X4927.2 Y274.0,0.2496196806634937,2025-01-22_14-14-21
V,B,876,5.439117033083046,True,4,82.54023342542352,0.9019045,4919.2,274.0,X4919.2 Y274.0,0.014417167803380548,2025-01-22_14-14-23
V,B,875,5.5840993336356,True,4,82.91671499592636,0.85709363,4911.2,274.0,X4911.2 Y274.0,0.0387741072206905,2025-01-22_14-14-28
V,B,874,5.537511131468376,True,4,81.86885566601083,0.86510324,4903.2,274.0,X4903.2 Y274.0,0.11839274603395385,2025-01-22_14-14-31
V,B,873,5.1794709858696,True,4,78.517828322371,0.77870846,4895.2,274.0,X4895.2 Y274.0,1.5566063983376979,2025-01-22_14-14-36
V,B,872,4.657464021446568,True,4,73.8342795955428,0.8373201,4887.2,274.0,X4887.2 Y274.0,0.920086781434091,2025-01-22_14-14-41
V,B,871,5.292063786866145,True,4,78.05849272794245,0.76614773,4879.2,274.0,X4879.2 Y274.0,0.8925322427146253,2025-01-22_14-14-45
V,B,870,5.451661441550911,True,4,78.57593592836822,0.71528685,4871.2,274.0,X4871.2 Y274.0,1.6821895344914921,2025-01-22_14-14-48
V,B,869,5.632521741345491,True,4,79.2244288050709,0.783736,4863.2,274.0,X4863.2 Y274.0,0.06429929616931894,2025-01-22_14-14-50
V,B,868,5.443047556826559,True,4,77.2509977048312,0.7239936,4855.2,274.0,X4855.2 Y274.0,0.09628867283274606,2025-01-22_14-14-52
V,B,867,5.448693026119062,True,4,76.67752886894829,0.7309327,4847.2,274.0,X4847.2 Y274.0,0.2261114184313733,2025-01-22_14-14-55
V,B,866,5.545034944865306,True,4,76.73711246401786,0.7648433,4839.2,274.0,X4839.2 Y274.0,0.23372833348151145,2025-01-22_14-14-57
V,B,865,5.791420277270391,True,4,77.81070124505707,0.7657553,4831.2,274.0,X4831.2 Y274.0,0.548090253503346,2025-01-22_14-14-59
V,B,864,5.317233049881131,True,4,73.97334748947166,0.814343,4823.2,274.0,X4823.2 Y274.0,0.43893045533519187,2025-01-22_14-15-02
V,B,863,5.124134495288666,True,4,72.05913466738994,0.766023,4815.2,274.0,X4815.2 Y274.0,0.22047581678838965,2025-01-22_14-15-04
V,B,862,5.36175717061713,True,4,73.14263166195283,0.82799125,4807.2,274.0,X4807.2 Y274.0,0.5970786792661172,2025-01-22_14-15-06
V,B,861,5.456381430563697,True,4,73.2262836117642,0.82799214,4799.2,274.0,X4799.2 Y274.0,0.0351415676306206,2025-01-22_14-15-08
V,B,860,5.484109930724946,True,4,72.85459268057944,0.85919476,4791.2,274.0,X4791.2 Y274.0,0.06685462769000415,2025-01-22_14-15-10
V,B,859,5.519557872812793,True,4,72.54430828997268,0.7554072,4783.2,274.0,X4783.2 Y274.0,0.6999143911869418,2025-01-22_14-15-12
V,B,858,5.690290153514974,True,4,73.10668710345094,0.83225876,4775.2,274.0,X4775.2 Y274.0,0.5584669827887024,2025-01-22_14-15-15
V,B,857,5.175321062486016,True,4,69.20765445410936,0.7615766,4767.2,274.0,X4767.2 Y274.0,0.2628906928558913,2025-01-22_14-15-17
V,B,856,5.398264933362107,True,4,70.16156942978388,0.77022535,4759.2,274.0,X4759.2 Y274.0,0.5336409720265181,2025-01-22_14-15-20
V,B,855,5.571116495849078,True,4,70.75965972130061,0.7731123,4751.2,274.0,X4751.2 Y274.0,0.5099927882270331,2025-01-22_14-15-24
V,B,854,5.369581262850398,True,4,68.96332050730328,0.7377301,4743.2,274.0,X4743.2 Y274.0,0.46971117898599074,2025-01-22_14-15-26
V,B,853,5.447506165663889,True,4,68.96594992389024,0.83512324,4735.2,274.0,X4735.2 Y274.0,0.2151048170638661,2025-01-22_14-15-31
V,B,852,5.32774188138916,True,4,67.71518560799943,0.7494561,4727.2,274.0,X4727.2 Y274.0,1.1103274744719642,2025-01-22_14-15-34
V,B,851,5.141968338028216,True,4,66.05584918002197,0.7347227,4719.2,274.0,X4719.2 Y274.0,0.32342024819739007,2025-01-22_14-15-38
V,B,850,5.215046806087959,True,4,66.05387897493353,0.81583726,4711.2,274.0,X4711.2 Y274.0,0.28900947860000137,2025-01-22_14-15-41
V,B,849,5.22180749239372,True,4,65.63325486125203,0.80966157,4703.2,274.0,X4703.2 Y274.0,0.9477358720411797,2025-01-22_14-15-43
V,B,848,5.312849009437771,True,4,65.74662095903471,0.8024457,4695.2,274.0,X4695.2 Y274.0,0.5567681760121799,2025-01-22_14-15-45
V,B,847,5.261746283071386,True,4,64.97722155941935,0.796424,4695.2,279.8,X4695.2 Y279.8,0.24645457159688483,2025-01-22_14-15-48
V,B,846,5.047145748430411,True,4,63.20573511262814,0.7178147,4695.2,285.6,X4695.2 Y285.6,0.25965898943147153,2025-01-22_14-15-51
V,B,845,5.341960644951021,True,4,64.58199158667446,0.7997126,4695.2,291.4,X4695.2 Y291.4,0.3127307438998844,2025-01-22_14-15-54
V,B,844,5.027406853577951,True,4,62.36384979020462,0.8178733,4695.2,297.2,X4695.2 Y297.2,0.18770089097033676,2025-01-22_14-15-56
V,B,843,5.148258163737251,True,4,63.10896516094069,0.7930819,4695.2,303.0,X4695.2 Y303.0,1.178854222021308,2025-01-22_14-15-59
V,B,842,5.170415403274033,True,4,63.244624553723725,0.7706616,4695.2,308.8,X4695.2 Y308.8,0.753541984320747,2025-01-22_14-16-02
V,B,841,5.397860980421709,True,4,64.62071337269708,0.76313955,4695.2,314.6,X4695.2 Y314.6,1.026750008012416,2025-01-22_14-16-08
V,B,840,5.129774443539613,True,4,62.99557366934615,0.81260234,4695.2,320.4,X4695.2 Y320.4,0.9416448731448168,2025-01-22_14-16-15
V,B,839,4.9715763031994085,True,4,62.01660032478409,0.80989975,4695.2,326.2,X4695.2 Y326.2,0.08923611219918154,2025-01-22_14-16-19
V,B,838,5.1618524640755235,True,4,63.19223183058326,0.72760284,4695.2,332.0,X4695.2 Y332.0,0.6700422272771258,2025-01-22_14-16-21
V,B,837,5.418612022186957,True,4,64.7448051976501,0.8124166,4695.2,337.8,X4695.2 Y337.8,0.41913129122608517,2025-01-22_14-16-25
V,B,836,4.894547767856275,True,4,61.5342888821937,0.8336536,4695.2,343.6,X4695.2 Y343.6,0.2786849072376168,2025-01-22_14-16-29
V,B,835,5.4024765772771355,True,4,64.64833537242379,0.74700314,4695.2,349.4,X4695.2 Y349.4,0.336837255954947,2025-01-22_14-16-45
V,B,834,4.99319744100398,True,4,62.151307578372254,0.7364247,4695.2,355.1,X4695.2 Y355.1,0.4023010201785184,2025-01-22_14-16-47
V,B,833,5.222808985596869,True,4,63.564256532847764,0.8247129,4695.2,360.9,X4695.2 Y360.9,1.0679324120553069,2025-01-22_14-16-50
V,B,832,5.079513366800943,True,4,62.686201471306916,0.8612374,4695.2,366.6,X4695.2 Y366.6,0.09660919680567308,2025-01-22_14-16-52
V,B,831,5.336224498016313,True,4,64.25071227422579,0.77177244,4695.2,372.4,X4695.2 Y372.4,0.7605520987378939,2025-01-22_14-16-54
V,B,830,4.972054675975562,True,4,62.019583919708275,0.7880103,4695.2,378.1,X4695.2 Y378.1,0.26082941777361224,2025-01-22_14-16-56
V,B,829,5.143733059426003,True,4,63.081223988986,0.81142026,4695.2,383.9,X4695.2 Y383.9,0.20036198666641597,2025-01-22_14-17-23
V,B,828,5.073776557572033,True,4,62.65079253062575,0.8086025,4695.2,389.6,X4695.2 Y389.6,1.1363845504662067,2025-01-22_14-17-27
V,B,827,4.9882742788697945,True,4,62.120660239949416,0.8870775,4695.2,395.4,X4695.2 Y395.4,0.2968173048566068,2025-01-22_14-17-28
V,B,826,5.433695348163401,True,4,64.8348548585075,0.8225409,4695.2,401.1,X4695.2 Y401.1,0.1538021219116801,2025-01-22_14-17-30
V,B,825,5.013731199223691,True,4,62.27897032200577,0.7096611,4695.2,406.9,X4695.2 Y406.9,0.3754636520507488,2025-01-22_14-17-33
V,B,824,5.221685137670106,True,4,63.557417262880776,0.81353164,4695.2,412.6,X4695.2 Y412.6,0.2730169571203703,2025-01-22_14-17-35
V,B,823,4.839648692189263,True,4,61.18821995386641,0.7590993,4695.2,418.4,X4695.2 Y418.4,0.08341986674023903,2025-01-22_14-17-38
V,B,822,4.960991690710045,True,3,410.77805177388655,0.90850395,4488.7,275.8,X4488.7 Y275.8,0.24134988538130345,2025-01-22_14-17-44
V,B,821,4.777881478341568,True,3,385.9267670248394,0.744248,4480.6,275.8,X4480.6 Y275.8,3.362659363815476,2025-01-22_14-17-52
V,B,820,5.102308022292293,True,3,382.3355958561767,0.8273275,4472.5,275.8,X4472.5 Y275.8,0.27791436897808053,2025-01-22_14-18-12
V,B,819,4.844079599590442,True,3,357.8964550356076,0.842595,4464.4,275.8,X4464.4 Y275.8,4.474030456609047,2025-01-22_14-18-17
V,B,818,4.868651805867407,True,3,345.10404646890413,0.8470312,4456.3,275.8,X4456.3 Y275.8,8.685783647435898,2025-01-22_14-18-27
V,B,817,4.42136931254896,True,3,316.89319186227925,0.8322428,4448.2,275.8,X4448.2 Y275.8,3.7325518662825656,2025-01-22_14-18-34
V,B,816,5.036841154445975,True,3,326.22942790529976,0.8162556,4440.1,275.8,X4440.1 Y275.8,5.176065806819348,2025-01-22_14-18-39
V,B,815,5.113340170571458,True,3,317.5436001358029,0.8568485,4432.0,275.8,X4432.0 Y275.8,1.6496389302483379,2025-01-22_14-18-58
V,B,814,4.911236638131916,True,3,300.8904597357529,0.8676703,4423.9,275.8,X4423.9 Y275.8,3.946817359323183,2025-01-22_14-19-01
V,B,813,4.861958564043213,True,3,289.86692848036745,0.9102172,4415.8,275.8,X4415.8 Y275.8,3.0038162817048586,2025-01-22_14-19-09
V,B,812,4.981531522955874,True,3,284.2867330514119,0.90097046,4407.7,275.8,X4407.7 Y275.8,0.43679123315031926,2025-01-22_14-19-16
V,B,811,4.790539824419794,True,3,270.4592635169963,0.7303545,4399.6,274.5,X4399.6 Y274.5,5.593529135393731,2025-01-22_14-20-13
V,B,810,5.057752565048416,True,3,269.7626561287164,0.86953634,4391.6,274.5,X4391.6 Y274.5,1.7305709269946066,2025-01-22_14-20-15
V,B,809,5.2791045413616,True,3,267.8390604109844,0.8722142,4383.6,274.5,X4383.6 Y274.5,0.2634969822377434,2025-01-22_14-20-17
V,B,808,5.127142556117481,True,3,256.65254228388307,0.8009549,4375.6,274.5,X4375.6 Y274.5,0.6576227865812561,2025-01-22_14-20-19
V,B,807,5.166226009585787,True,3,250.7606624260865,0.7598285,4367.6,274.0,X4367.6 Y274.0,1.2506371306465978,2025-01-22_14-20-22
V,B,806,5.403202711025148,True,3,249.72204628779878,0.8244146,4359.6,274.0,X4359.6 Y274.0,1.1304425285992723,2025-01-22_14-20-25
V,B,805,5.1874895026755325,True,3,238.495027593755,0.8382854,4351.6,274.2,X4351.6 Y274.2,1.001821759942429,2025-01-22_14-20-27
V,B,804,5.348825123470438,True,3,236.13924486851292,0.8817673,4343.6,274.2,X4343.6 Y274.2,0.28106165971887526,2025-01-22_14-20-31
V,B,803,5.139784622341885,True,3,225.90521749751446,0.88885313,4335.6,274.2,X4335.6 Y274.2,1.0677397569924008,2025-01-22_14-20-33
