layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,t_sigma,wires,ttf,time
V,A,557,4.8571742305824435,True,4,80.50796117463614,0.6841893,5380.7,275.5,X5380.7 Y275.5,1.8581136023457614,"[6.308369375200829, 5.677440759600444, 5.320086854146148, 4.545122606643312, 1.08378134664423, 1.0223172997697512, 5.3967178675584115, 4.907717339269425, 4.379866045181614, 0.877517409119458, 5.097573290047344, 5.608251308482332, 5.059795771635438, 4.465923311175439, 1.0781947880331757, 5.062462724762045, 5.2354884191175195, 5.292314061523538, 4.855539592010971, 1.7115950034330165, 5.146731207437371, 5.161942720507593, 5.232275177598833, 5.127660268983767, 4.518803329986576, 1.0642300957051039, 6.260488830184193, 5.160594427361993, 4.725612765485764, 4.651321973603974, 1.057071822508322, 1.05975475387097, 5.251139023504358, 4.54559501804231, 4.707367710119974, 4.442404824079872, 6.3027149748979525, 5.34345186332996, 5.060130916938733, 1.119519956766917, 4.497744735642281, 1.056076340479445, 1.0667890107200106, 5.221253531280733, 4.410492547769749, 4.579250158107983, 0.8063456652989229, 5.243460463203704, 4.849601014892974, 1.0653885146183375, 1.068224310696871, 1.0780877751263376, 5.5571740796376465, 5.035566788708674, 1.1566508464694125, 3.991570455207055, 6.015345740105948, 5.197280088520481, 0.8118483203458864, 4.341003201832431, 0.8807899207548612, 5.502705682011955, 5.087760826273708, 1.0988955836564713, 1.054152638346562, 1.0593967911493942, 5.4496823038720175, 4.953110660456624, 1.1199933107113265, 0.8080672999131913, 5.95150751450317, 6.574993152123642, 5.043019203758725, 4.8479616973178405, 1.1566670563205814, 6.5977435363980526, 3.236528813276851, 5.368158226266544, 4.6096691627875925, 1.0669625847611675, 4.445791665904099, 4.53614726148147, 5.30742712919652, 5.040000111193448, 4.26549431078137, 4.228018668179981, 4.258886953431555, 5.209828171423894, 4.762702984500441, 6.180701184246116, 6.065019164182335, 5.601852508147155, 4.74063426501618, 0.8163657652828483, 8.892533535887695, 4.906894968594064, 5.458687896522723, 5.17535612575031, 3.6595869121127, 6.222784912831818, 7.586590316283215, 5.420729843409275, 5.233383245093763, 6.587305696283981, 6.3303361641997355, 5.247140885576964, 4.767472120431339, 7.569733564424057, 1.071505589729066, 6.481661034695197, 5.754579341830775, 5.013161549360507, 4.08615931554995, 3.086686850288598, 5.889482970134694, 4.388537933922473, 5.82006065190802, 6.911661677178432, 1.1692864827638725, 1.1054338218926514, 1.1049495862329186, 5.373125441455119, 4.722255932529872, 4.373531200823759, 4.333077323945368, 4.423875451586918, 5.607430899796688, 4.5919301844696045, 2.5553041670243704, 4.339248679864498, 4.213416056934768, 5.858875709938937, 4.561607441013917, 4.270852695402487, 4.2371548887923165, 4.223031451081816, 4.255125312757817, 5.278886650231487, 4.619934782373749, 4.3112627512068995, 1.067283507274291, 4.272083094060057, 5.682413861685648, 4.709190925294655, 4.257102423249033, 4.269053963025575, 4.2861389276687145, 4.193535089399265, 5.417885230250911, 4.572599871766981, 4.336999145590076, 4.296485950063336, 4.35093785500657, 5.297422054010551, 4.477395262085317, 1.078796823361459, 8.713096499675826, 1.069790502104227, 5.255081486155675, 4.453517606065472, 1.0871113343142538, 1.0875187348184965, 1.0971023949287695, 5.441934226039319, 1.1687740284380244, 6.432292300061488, 1.1041190270283259, 1.069075237300285, 5.53722154470572, 4.697890045765953, 1.0696686653558516, 1.093068609875503, 1.085720732068329, 1.0876251730783262, 5.396365443260476, 6.474155344015449, 6.619702566953302, 2.4537398083132453, 6.7425838871495465, 5.5514018840704535, 4.677040230454745, 1.0859305021836563, 1.0813804600987518, 1.082164212546351, 5.746523282586038, 5.112119538590169, 4.423641297610113, 4.534745571798332, 4.245505704403877, 4.3291438037513394, 5.193990612030483, 1.0843629557917107, 6.644500082491236, 1.1035893524600537, 1.0452798177821072, 5.2788537431949845, 4.619382318326058, 1.0869146193324164, 1.0700467007201258, 5.600625026417953, 4.8650547822197625, 4.367937772055631, 4.674442150680222, 4.342094754211009, 4.472293232288638, 4.410376795178, 5.50544397837507, 5.247386277015557, 4.416755775968926, 4.299658006018483, 1.0838731282240912, 2.452440173306028, 5.09705233627234, 1.0671196894087704, 1.0719292764027684, 1.0741666107144416, 5.275829696700166, 1.0937926866696588, 1.0497005448460288, 5.572441204401639, 4.841337641974474, 4.339549369968451, 4.278576370384699, 4.244602140613674, 4.241804785875387, 5.245641454412772, 4.311929933769725, 4.355928505743437, 1.0947416955802143, 5.1540250869043405, 4.508421378873354, 4.288873908050258, 4.263129663426472, 4.242065491236532, 5.282573918840304, 4.879210900240044, 5.026163848826397, 1.1027063725256505, 1.1029676512862558, 5.50027095369666, 4.814527692724132, 4.575378744891255, 6.714512454990228, 6.592126116073975, 5.124617600920172, 4.267987137785599, 4.205721897477832, 4.278287934128358, 4.342991467480678, 5.386862627435557, 4.680702128596827, 4.385454984980824, 1.082410968486851, 6.665133769651146, 5.262352982062727, 5.302593113157806, 2.458102006978198, 5.655687371682879, 5.165041991221554, 4.5386060736379, 1.1200261992198224, 1.0638715934099119, 5.342162749522965, 2.835804800542969, 4.240095610112044, 8.151353109957002, 5.498326289156911, 4.860067019068164, 4.646096883505394, 1.0868312460706027, 1.1177542099905289, 1.0990214069000441, 5.362159421652476, 4.578603039607947, 4.170180193373931, 1.0904170618630802, 1.080534879866073, 5.603569382117003, 4.980359930396973, 4.3440652417325705, 1.6710879829017733, 5.542288558055977, 4.9061179850156424, 4.980300989465868, 4.465736324946943, 4.207377855851756, 5.5596717376761315, 5.3198015569485175, 4.19498538281581, 4.2397163707187815, 4.251548422488468, 4.3042959178635165, 5.12583566578586, 4.80267617271842, 1.0251477345292774, 1.0661793907316952, 1.0695522227114707, 5.362667433608395, 4.624120383689759, 1.591801260966655]",104.96705031394958,2025-01-23_11-20-11
V,A,557,5.885567602786673,True,4,88.62192179164431,0.77803314,5364.7,275.4,X5364.7 Y275.4,0.36054738770244843,"[5.999419276581437, 5.474912935416031, 5.919007130227453, 5.920660412150373, 5.054670338199341]",23.581759691238403,2025-01-23_11-34-40
V,A,558,5.018007843135036,True,4,81.11400693957349,0.7515695,5372.7,275.4,X5372.7 Y275.4,0.19389972048019474,"[5.2389754385603124, 5.063803533587746, 4.901288074297098, 5.434877290088479, 4.966069097192746]",3.300075054168701,2025-01-23_11-34-43
V,A,559,5.457621830405009,True,4,83.851323401104,0.73369485,5379.2,275.3,X5379.2 Y275.3,0.1716772054951248,"[5.421222598936622, 5.202737055369296, 5.386559174681244, 5.685460640356823, 5.61319326868623]",18.84502339363098,2025-01-23_11-35-02
V,A,560,5.605761868489985,True,4,84.25098453619805,0.7256466,5387.2,276.4,X5387.2 Y276.4,0.13889891528659007,"[5.6215513205418395, 5.625898464006883, 5.608197220290133, 5.300666215591162, 5.378971870940887]",19.51805877685547,2025-01-23_11-35-21
V,A,561,5.669487257672263,True,4,83.99885129319831,0.788038,5397.4,275.7,X5397.4 Y275.7,0.06863832928928709,"[5.693509392004165, 5.699674893773562, 5.638221180635968, 5.533145570243942, 5.5566104123659885]",14.334186792373657,2025-01-23_11-35-36
V,A,562,5.4394707028941225,True,4,81.58179099615627,0.8157384,5405.4,275.5,X5405.4 Y275.5,0.10392838697021978,"[5.414624311846082, 5.665393804719425, 5.441412267283972, 5.434497538697636, 5.612087227606177]",7.788668632507324,2025-01-23_11-35-43
V,A,563,5.606264639605919,True,4,82.12191306889838,0.7452789,5413.4,275.1,X5413.4 Y275.1,0.3810871314302039,"[5.756268508481441, 5.535350194932421, 5.75499959357185, 5.198381657904841, 4.756404000775645]",13.67465877532959,2025-01-23_11-35-57
V,A,564,5.617359581391952,True,4,81.51990849777111,0.7440724,5421.4,275.1,X5421.4 Y275.1,0.34251309242783673,"[5.661286281618426, 4.869621237415745, 5.720559746542226, 5.584365930141481, 5.081203556387289]",9.521863460540771,2025-01-23_11-36-07
V,A,565,5.830171576172871,True,4,82.35823364675048,0.7526994,5429.4,275.1,X5429.4 Y275.1,0.31276956169059,"[5.257727819983801, 5.935799914568667, 5.7897109003049, 5.848128991963952, 5.197727396542324]",4.826476335525513,2025-01-23_11-36-11
V,A,566,5.818313172622967,True,4,81.60185340136948,0.7517634,5437.4,275.1,X5437.4 Y275.1,0.24703208453967204,"[5.44236035813278, 5.864739824080753, 6.053909305842184, 5.413374812426559, 5.767463400125361]",5.81644868850708,2025-01-23_11-36-17
V,A,567,5.31574705378072,True,4,77.35917718804494,0.78317255,5445.4,275.1,X5445.4 Y275.1,0.2510900405644821,"[5.380171763655116, 5.235862014921764, 5.24288437127897, 5.860341933483636, 5.691665003193457]",4.897539854049683,2025-01-23_11-36-22
V,A,568,5.874067526966781,True,4,80.66630130692927,0.77016306,5453.4,275.1,X5453.4 Y275.1,0.3460918826769893,"[5.958588221618551, 5.10848958112905, 5.43972593116463, 5.815858017330207, 6.024994696533395]",7.920353889465332,2025-01-23_11-36-30
V,A,8,2.360645882434702,True,1,989.0610125629482,0.7791475,1088.0,194.9,X1088.0 Y194.9,0.00642384367529387,"[2.3650213790221444, 2.3547430313657594, 2.358328157909601, 2.3474206002390923, 2.363870754050965]",6.503091812133789,2025-01-23_11-38-52
V,A,9,0,False,1,0,0,1096.000732421875,194.89959716796875,X1096.0 Y194.9,30.042017459869385,2025-01-23_11-40-09
V,A,10,2.8839495273214113,True,1,827.7872097691134,0.792026,1104.0,194.5,X1104.0 Y194.5,0.010334558014455387,"[2.9054776736295223, 2.8780024358687104, 2.876819883489831, 2.8895596670964387, 2.8891652016944445]",14.601833581924438,2025-01-23_11-40-24
V,A,40,5.2065703438013236,True,1,239.7379436553912,0.8884394,1232.0,274.7,X1232.0 Y274.7,0.18165688594965293,"[4.842172472678325, 5.2507023880738135, 5.223741830529578, 4.862575565112241, 5.187611270128175]",4.509880781173706,2025-01-23_11-50-16
V,A,39,5.160362321836866,True,1,245.0845771011625,0.84619784,1238.5,264.2,X1238.5 Y264.2,0.0028223209732407026,"[5.163686972746949, 5.161356500632457, 5.159027844819602, 5.159028842997256, 5.166354929928275]",3.4487555027008057,2025-01-23_11-50-19
V,A,38,5.433585242314635,True,1,258.4328705599276,0.8229096,1238.5,258.4,X1238.5 Y258.4,0.004998071129251492,"[5.429055340396657, 5.431775128960546, 5.443247764861871, 5.43478303053622, 5.4384929282932175]",2.506525754928589,2025-01-23_11-50-21
V,A,37,5.689270626379553,True,1,271.95224075035145,0.86963,1238.5,252.6,X1238.5 Y252.6,0.0029182980587142593,"[5.683431329154312, 5.68544147296795, 5.689531022964864, 5.6888813992704845, 5.69151170656192]",2.8294692039489746,2025-01-23_11-50-24
V,A,36,5.724871327876521,True,1,280.77429246361805,0.893364,1238.5,246.8,X1238.5 Y246.8,0.0017819270448896475,"[5.721501505089937, 5.72447477512894, 5.7251020160191795, 5.7262633970695, 5.722237489414677]",2.7543325424194336,2025-01-23_11-50-27
V,A,35,5.863080895762638,True,1,292.69724121365846,0.9048181,1238.5,241.0,X1238.5 Y241.0,0.008601580792066089,"[5.865996442993754, 5.866984898348487, 5.852085238961495, 5.860631207917331, 5.8444588878610615]",2.3858742713928223,2025-01-23_11-50-29
V,A,34,5.834025580468993,True,1,301.03349880738057,0.8801472,1238.5,235.2,X1238.5 Y235.2,0.0008587713377574169,"[5.833524551341147, 5.835931132917125, 5.834768460397432, 5.833762862866736, 5.834195920526018]",2.9990267753601074,2025-01-23_11-50-32
V,A,33,5.833523743668967,True,1,310.66313787465504,0.8561324,1238.5,229.4,X1238.5 Y229.4,0.008568998752395028,"[5.850677224652115, 5.841297131486042, 5.833660471805181, 5.832540966957197, 5.82555921771576]",2.5804693698883057,2025-01-23_11-50-35
V,A,32,5.829536465107214,True,1,320.7291384782282,0.854617,1238.5,223.6,X1238.5 Y223.6,0.01614088541968229,"[5.79745354083045, 5.818486097751972, 5.836843415475861, 5.844068119683674, 5.824377390200603]",2.428953170776367,2025-01-23_11-50-37
V,A,31,5.732583806505888,True,1,328.9327102877071,0.8749749,1230.5,223.6,X1230.5 Y223.6,0.033971870911879955,"[5.727509512082358, 5.713544931931385, 5.807081601205685, 5.772673793167646, 5.736780384448452]",2.9624764919281006,2025-01-23_11-50-40
V,A,30,6.254216698053273,True,1,355.74389469461977,0.89856505,1222.5,223.6,X1222.5 Y223.6,0.007626548373807098,"[6.240499121166501, 6.239126832435503, 6.254031440525101, 6.253309620086268, 6.257786396530902]",3.1046292781829834,2025-01-23_11-50-44
V,A,29,5.918409673297286,True,1,358.77157605692486,0.88648295,1214.5,223.6,X1214.5 Y223.6,0.014437982479920619,"[5.915055084693198, 5.888338886647395, 5.920673601857244, 5.923856185035409, 5.8940471786826985]",2.8018338680267334,2025-01-23_11-50-46
V,A,28,5.95430290791824,True,1,373.5783625904712,0.8797214,1206.5,223.6,X1206.5 Y223.6,0.009538267622564921,"[5.962660351058835, 5.951183302323675, 5.955950474429361, 5.949809446255775, 5.975931782266222]",2.7580647468566895,2025-01-23_11-50-49
V,A,27,5.771434428118534,True,1,382.3760385908954,0.82558507,1198.5,223.6,X1198.5 Y223.6,0.014257812681248082,"[5.780044468585418, 5.7658124296857105, 5.7875668584959366, 5.765252519162688, 5.746075653068512]",2.748002767562866,2025-01-23_11-50-52
V,A,26,5.02310402766693,True,1,371.44996966908684,0.91858625,1190.5,223.6,X1190.5 Y223.6,0.007778955040179628,"[5.033258185189773, 5.026101514621391, 5.01942499368072, 5.039415955084948, 5.01973530120664]",2.620905637741089,2025-01-23_11-50-54
V,A,25,5.760207591788259,True,1,414.8960213656834,0.8987048,1182.5,223.6,X1182.5 Y223.6,0.008352811679696901,"[5.7474969543507415, 5.743346803409939, 5.760291686420806, 5.759134692258389, 5.765573521480113]",2.7998054027557373,2025-01-23_11-50-57
V,A,24,6.024161503241417,True,1,443.3841543507071,0.9187275,1174.5,223.6,X1174.5 Y223.6,0.008114810518102162,"[6.024242153984436, 6.011133911723902, 6.035426166209143, 6.019227347585178, 6.027410439536904]",2.7846319675445557,2025-01-23_11-51-00
V,A,23,5.821789210361073,True,1,456.40633910959855,0.8805588,1166.5,223.6,X1166.5 Y223.6,0.018995099022525736,"[5.843897563528773, 5.814141938902698, 5.83575079309705, 5.81417290729526, 5.789706400526185]",2.5086140632629395,2025-01-23_11-51-03
V,A,22,6.072620520017253,True,1,489.179124138699,0.88806915,1158.5,223.6,X1158.5 Y223.6,0.013763235950250075,"[6.073059397972702, 6.056866340755126, 6.068952980635181, 6.095957012479687, 6.087192366610973]",2.677893877029419,2025-01-23_11-51-05
V,A,21,7.39024719182004,True,1,567.7125138914828,0.8946581,1150.5,223.6,X1150.5 Y223.6,0.021017503928207976,"[7.4204574761379645, 7.401330474573335, 7.375126739034661, 7.42838309198536, 7.380728686927571]",2.7311184406280518,2025-01-23_11-51-08
V,A,20,6.682235732240007,True,1,569.4496338582561,0.87649876,1142.5,223.6,X1142.5 Y223.6,0.01683431461419159,"[6.683675210392681, 6.708440808537369, 6.6643238888038665, 6.6791653980081716, 6.706512948172636]",2.8222477436065674,2025-01-23_11-51-11
V,A,19,6.899408986031349,True,1,612.2163264429118,0.8923538,1134.5,223.6,X1134.5 Y223.6,0.00553651861138105,"[6.910607344361972, 6.895927883412226, 6.906789957373695, 6.897493884059616, 6.901561181855282]",3.1625893115997314,2025-01-23_11-51-14
V,A,18,7.216896594941763,True,1,664.7288041926681,0.84953755,1126.5,223.6,X1126.5 Y223.6,0.048047003848692774,"[7.244251982818479, 7.235852921890949, 7.204232342789368, 7.110784810315509, 7.178544757525514]",2.437005043029785,2025-01-23_11-51-16
V,A,17,6.937716371681121,True,1,694.5446101147878,0.7554054,1118.5,223.6,X1118.5 Y223.6,0.03403860143241154,"[6.9166205454396605, 6.946419413810572, 6.981034417152615, 6.929810129013959, 7.009291546618954]",3.9181597232818604,2025-01-23_11-51-20
V,A,16,7.873393885355527,True,1,791.3531102786094,0.8656212,1110.5,223.6,X1110.5 Y223.6,0.05754658302098273,"[7.871829837637711, 7.877171239432383, 7.856812408158925, 7.993104673435535, 7.976459423194192]",3.3906376361846924,2025-01-23_11-51-24
V,A,15,6.790442634813438,True,1,790.434423280779,0.89123505,1102.5,223.6,X1102.5 Y223.6,0.027025706398848968,"[6.800049048175331, 6.747890635091462, 6.792272343411523, 6.82686366212986, 6.768687943497259]",3.8550755977630615,2025-01-23_11-51-28
V,A,14,7.246760506329905,True,1,883.2867058651782,0.9385602,1094.5,223.6,X1094.5 Y223.6,0.01325249118597009,"[7.259005887926366, 7.228641538875483, 7.24928179494209, 7.244273568825087, 7.223055510738314]",3.965634346008301,2025-01-23_11-51-32
V,A,13,0,False,1,0,0,1086.5,223.6,X1086.5 Y223.6,30.136664628982544,2025-01-23_11-52-02
V,A,12,7.971367958764297,True,1,1107.373432463697,0.90302736,1078.5,223.6,X1078.5 Y223.6,0.014901118841707518,"[7.977363507991601, 7.940453348338232, 7.953306774973345, 7.965829202476367, 7.980160569552036]",27.57171320915222,2025-01-23_11-52-29
V,A,11,0,False,1,0,0,1070.5,223.6,X1070.5 Y223.6,30.196088552474976,2025-01-23_11-52-59
V,A,42,5.262847203562663,True,1,242.15934345944433,0.84865206,1248.0,274.7,X1248.0 Y274.7,0.01871906220698089,"[5.301673540506796, 5.2843524300743665, 5.24857594312284, 5.263051729817433, 5.262504635593904]",4.089290618896484,2025-01-23_12-52-38
V,A,41,0,False,1,0,0,1254.5391304347827,264.25,X1254.5 Y264.2,30.309232234954834,2025-01-23_12-53-09
V,A,40,4.83851620119523,True,1,241.10298435872517,0.8682488,1254.5,258.5,X1254.5 Y258.5,0.04304708265365843,"[4.747892798088864, 4.850136536136474, 4.830165680319268, 4.800246740860973, 4.871614586883164]",2.340416431427002,2025-01-23_12-53-11
V,A,39,4.723587177711871,True,1,244.90763880744677,0.8688901,1254.5,252.7,X1254.5 Y252.7,0.004460925282701647,"[4.723028666759912, 4.732062275810899, 4.732370106205786, 4.724422668321924, 4.722227315083103]",3.029524564743042,2025-01-23_12-53-14
V,A,38,4.936395478054871,True,1,257.592597311992,0.8336452,1254.5,246.9,X1254.5 Y246.9,0.019218753518883445,"[4.969275468620576, 4.968897339952682, 4.931654654662429, 4.921979860197108, 4.943882226535712]",2.6620874404907227,2025-01-23_12-53-17
V,A,37,5.178885270758334,True,1,271.68822004738166,0.88053215,1254.5,241.1,X1254.5 Y241.1,0.007506784291172267,"[5.195532646203593, 5.18546691769167, 5.18003965351563, 5.174270465402373, 5.177084255395813]",2.6170289516448975,2025-01-23_12-53-19
V,A,36,5.213484500043959,True,1,280.9474215898526,0.9102226,1254.5,235.3,X1254.5 Y235.3,0.024951013103249806,"[5.2172989448684035, 5.1885418734155735, 5.229483538653231, 5.206815951327566, 5.263099778472581]",2.8154594898223877,2025-01-23_12-53-22
V,A,35,5.2984889650411215,True,1,292.18193772839413,0.92414325,1254.5,229.5,X1254.5 Y229.5,0.007450130672759998,"[5.282639591359679, 5.293726759051977, 5.295404387535562, 5.302541157076939, 5.303207190115291]",2.6649374961853027,2025-01-23_12-53-25
V,A,34,5.277581506550817,True,1,301.1240033674507,0.88826025,1254.5,223.7,X1254.5 Y223.7,0.0070880709473326465,"[5.26113515725399, 5.280331471040895, 5.279000447771978, 5.277450710978482, 5.271011804017091]",2.669722318649292,2025-01-23_12-53-28
V,A,33,5.199923941572506,True,1,308.98684449834246,0.88852835,1246.5,223.7,X1246.5 Y223.7,0.04046302932125313,"[5.193323728764029, 5.233136717336758, 5.201518537461948, 5.160557618091917, 5.2801892074887]",3.410726308822632,2025-01-23_12-53-31
V,A,32,5.230932209866566,True,1,320.61904975954394,0.8899721,1238.5,223.7,X1238.5 Y223.7,0.024274752080598615,"[5.233203198432124, 5.256664743060955, 5.227519826148616, 5.284301334035916, 5.216170630696469]",2.603923797607422,2025-01-23_12-53-34
V,A,31,5.148157673776042,True,1,329.578381180718,0.89425313,1230.5,223.7,X1230.5 Y223.7,0.014481990898818376,"[5.17435997998472, 5.149765647471025, 5.145804947357953, 5.145571701810847, 5.178320625139348]",2.5572547912597656,2025-01-23_12-53-36
V,A,30,5.515982176610234,True,1,353.95327878954265,0.89611924,1222.5,223.7,X1222.5 Y223.7,0.008985973803467506,"[5.514589422705161, 5.53519887196933, 5.511056487480465, 5.51775983756411, 5.528234612696407]",2.748232364654541,2025-01-23_12-53-39
V,A,29,5.2403495430511695,True,1,358.449991533923,0.8978468,1214.5,223.7,X1214.5 Y223.7,0.016488647568734853,"[5.213073229347968, 5.258603742658178, 5.241470298367429, 5.241671472488916, 5.219665809914987]",3.020219326019287,2025-01-23_12-53-42
V,A,28,5.245324364848291,True,1,373.17237673659434,0.9167918,1206.5,223.7,X1206.5 Y223.7,0.006817549413615359,"[5.232702982934782, 5.251250516766615, 5.244935099016591, 5.245393793758907, 5.235655202932603]",2.5085275173187256,2025-01-23_12-53-44
V,A,27,5.070912258828199,True,1,382.4343874695109,0.8510567,1198.5,223.7,X1198.5 Y223.7,0.07301705269380217,"[5.007334158242362, 5.104860137572755, 5.070510524456321, 4.902269456782574, 5.081349469505083]",2.8304474353790283,2025-01-23_12-53-47
V,A,26,4.398550418112101,True,1,371.9091239824633,0.92454547,1190.5,223.7,X1190.5 Y223.7,0.005006138231319719,"[4.4087332940793384, 4.397987996749408, 4.404833292488908, 4.394781970311876, 4.3992288397892905]",2.7697153091430664,2025-01-23_12-53-50
V,A,25,5.005326727239591,True,1,415.0632368776956,0.8897489,1182.5,223.7,X1182.5 Y223.7,0.020508227287865253,"[5.005921756823361, 5.019351524247136, 4.987599126856769, 5.006064581458763, 4.960118109197594]",2.57565975189209,2025-01-23_12-53-53
V,A,24,5.1544304729757835,True,1,441.60348697907347,0.9165265,1174.5,223.7,X1174.5 Y223.7,0.028625930519923515,"[5.12436525884155, 5.204439542759995, 5.1660460074098085, 5.168686666750882, 5.13273692260256]",3.2201218605041504,2025-01-23_12-53-56
V,A,23,4.983043794118166,True,1,456.3035993907304,0.89123785,1166.5,223.7,X1166.5 Y223.7,0.010021937857031666,"[4.976365217835474, 4.986779787707258, 5.004428455352346, 4.989849512709174, 4.978210316303573]",2.4135334491729736,2025-01-23_12-53-58
V,A,22,5.1698115070474095,True,1,489.70579663531487,0.90373045,1158.5,223.7,X1158.5 Y223.7,0.008267502103686994,"[5.165684259031631, 5.171015747763742, 5.16773181463806, 5.188359073820252, 5.178296998948286]",2.736269950866699,2025-01-23_12-54-01
V,A,21,6.263500625209975,True,1,569.5725794933238,0.9100007,1150.5,223.7,X1150.5 Y223.7,0.0057076137712840525,"[6.266989849056152, 6.250785361103036, 6.258688802176444, 6.262677410407061, 6.264836746272417]",2.74377179145813,2025-01-23_12-54-04
V,A,20,5.587657683503092,True,1,570.2895228614203,0.9032336,1142.5,223.7,X1142.5 Y223.7,0.009652376183953223,"[5.580664250721816, 5.590540403656538, 5.595254620884311, 5.567171731078184, 5.585494505442918]",2.4098923206329346,2025-01-23_12-54-06
V,A,19,5.702360803448556,True,1,612.9407138666043,0.89067566,1134.5,223.7,X1134.5 Y223.7,0.0049351648626332414,"[5.7044537306936824, 5.707833981684713, 5.698806937506372, 5.7119617748438465, 5.699746995188645]",2.4420042037963867,2025-01-23_12-54-09
V,A,18,5.862380208164647,True,1,663.9219499149203,0.8988428,1126.5,223.7,X1126.5 Y223.7,0.03187192609620479,"[5.8496715513337465, 5.936310131395819, 5.856573388994676, 5.862788304770396, 5.892032510424446]",3.0888442993164062,2025-01-23_12-54-12
V,A,17,5.654803036305469,True,1,699.8544591167337,0.92400444,1118.5,223.7,X1118.5 Y223.7,0.017904242438882802,"[5.6286937444120335, 5.6194123901499715, 5.667872258345127, 5.654237019389818, 5.653602696199746]",2.5555520057678223,2025-01-23_12-54-14
V,A,16,6.21559732617536,True,1,791.149926619348,0.8938005,1110.5,223.7,X1110.5 Y223.7,0.02686764196771417,"[6.190351187395725, 6.233428036453415, 6.2229888682367855, 6.157482843983063, 6.210223705207022]",2.427361249923706,2025-01-23_12-54-17
V,A,15,5.267967298589074,True,1,790.8484771864046,0.8942137,1102.5,223.7,X1102.5 Y223.7,0.0072888261726838394,"[5.258092135170711, 5.254628479540223, 5.273779567359597, 5.270893881095271, 5.264881187172052]",2.701463460922241,2025-01-23_12-54-19
V,A,14,5.4707992957122125,True,1,881.5791905180332,0.929933,1094.5,223.7,X1094.5 Y223.7,0.008147434773530669,"[5.465323863137696, 5.467686612729382, 5.476937219625443, 5.478378158877097, 5.4561246135441355]",2.8777074813842773,2025-01-23_12-54-22
V,A,13,5.284248389548051,True,1,956.1702047888642,0.8089841,1086.5,223.7,X1086.5 Y223.7,0.03190129097531726,"[5.3002100632302795, 5.255637300803914, 5.256915123645346, 5.341187663943596, 5.299543391852496]",3.5845835208892822,2025-01-23_12-54-26
V,A,12,5.712873635268541,True,1,1109.0830975063377,0.91685456,1078.5,223.7,X1078.5 Y223.7,0.014816044438467218,"[5.718395159702077, 5.685307097402868, 5.708861801188816, 5.696230106127012, 5.726434446510724]",2.6943726539611816,2025-01-23_12-54-29
V,A,8,5.243659769086463,True,1,1474.0931003677129,0.8953508,1083.0,198.1,X1083.0 Y198.1,0.018701119990340357,"[5.247035737934993, 5.2397917477134195, 5.233452784022302, 5.284535889051343, 5.265991071040746]",5.416994333267212,2025-01-23_13-02-21
V,A,9,5.182364294464374,True,1,1262.9751414951597,0.7614713,1091.0,198.1,X1091.0 Y198.1,0.03902323734779003,"[5.164937795641322, 5.170305766964186, 5.270254882474942, 5.222315714751878, 5.188834942786447]",4.162400245666504,2025-01-23_13-02-25
V,A,10,4.58034776744058,True,1,1043.2156913911397,0.91276026,1099.0,198.1,X1099.0 Y198.1,0.01284506226029535,"[4.591229140806373, 4.560790724163264, 4.597343270731915, 4.577258116270081, 4.575277468599791]",2.426143169403076,2025-01-23_13-02-27
V,A,11,6.488478147224161,True,1,1107.230370798658,0.93631136,1107.0,198.1,X1107.0 Y198.1,0.013494793031930978,"[6.494511762094988, 6.482720151238183, 6.51488823327558, 6.484106393626067, 6.511694003059772]",2.7186849117279053,2025-01-23_13-02-30
V,A,12,7.171156952183825,True,1,1050.3215724844094,0.94152576,1115.0,198.1,X1115.0 Y198.1,0.012660276580383923,"[7.144595590188053, 7.180709389369646, 7.161951790314544, 7.176462788950699, 7.16708088273493]",2.4207003116607666,2025-01-23_13-02-32
V,A,13,6.84487980964814,True,1,934.8356420434495,0.92248684,1123.0,198.1,X1123.0 Y198.1,0.008255504979210378,"[6.83679163668658, 6.849320319977628, 6.826231534416282, 6.845836247539828, 6.844644047404982]",4.769413948059082,2025-01-23_13-02-37
V,A,14,4.8500477035899845,True,1,722.6079656903611,0.8818712,1131.0,198.1,X1131.0 Y198.1,0.04779510641439505,"[4.9617195203275335, 4.8353295809119485, 4.897929543389468, 4.844079157134326, 4.845595599368997]",3.3012661933898926,2025-01-23_13-02-40
V,A,15,5.0160364510136235,True,1,679.3555770307607,0.82500803,1139.0,198.1,X1139.0 Y198.1,0.012372023059785565,"[5.028222333561473, 4.991599259542122, 5.020473303893001, 5.00830373366076, 5.013023429303672]",3.415426254272461,2025-01-23_13-02-44
V,A,16,5.036378877256032,True,1,632.9195654395502,0.89489394,1147.0,198.1,X1147.0 Y198.1,0.019180923830786747,"[5.049572393519667, 5.001726477404978, 5.040884210819206, 5.004299843967265, 5.0286439572547845]",3.074918270111084,2025-01-23_13-02-47
V,A,17,5.041111253453104,True,1,592.0454065509,0.93030804,1155.0,198.1,X1155.0 Y198.1,0.05298627056975277,"[5.033588168829548, 5.1647219568750415, 5.037962671823429, 5.024034318669205, 5.0946015978940595]",3.9063663482666016,2025-01-23_13-02-51
