wire_number,json_A,json_B,summary_A,summary_B,diff_A,diff_B
430,6.72,6.1,,6.1644953780890095,,0.06449537808900985
431,6.43,6.02,,5.699336740141852,,-0.32066325985814714
432,6.4,5.97,,5.711845105926189,,-0.25815489407381076
433,6.25,6.28,,6.578425169058653,,0.29842516905865235
434,6.67,6.24,,6.283946942060599,,0.04394694206059846
435,6.7,5.96,,5.758665395436918,,-0.2013346045630824
436,6.49,6.1,,6.629954315872165,,0.5299543158721658
437,6.56,6.06,,6.1153880720680105,,0.055388072068010885
438,6.28,6.19,,5.575449646332243,,-0.6145503536677577
439,6.1,6.11,,6.439890413000149,,0.32989041300014854
440,6.08,6.35,,6.358739336667144,,0.008739336667144215
441,6.49,6.38,,6.11717437881301,,-0.26282562118699015
442,6.36,5.85,,6.110554074707559,,0.2605540747075592
443,6.3,6.05,,5.797870091277096,,-0.2521299087229041
444,6.4,6.17,,5.89656357284833,,-0.2734364271516698
445,6.44,6.3,,5.737171103521947,,-0.5628288964780532
446,6.44,6.67,,6.126788077535392,,-0.5432119224646081
447,6.48,6.43,,5.541095030364011,,-0.8889049696359885
448,6.16,6.27,,5.868962124670322,,-0.4010378753296777
449,6.46,6.21,,5.492825131993574,,-0.7171748680064258
450,6.51,6.24,,5.699134561175987,,-0.5408654388240128
451,6.38,6.43,,5.601842537392402,,-0.8281574626075976
452,6.51,6.21,,6.00668401894039,,-0.20331598105961035
453,6.57,6.24,,5.429941840428245,,-0.8100581595717555
454,6.16,6.22,,6.174415872466208,,-0.045584127533791374
455,6.21,6.36,,6.408101309909757,,0.04810130990975647
456,6.27,6.22,,6.491357540081017,,0.2713575400810173
457,6.25,6.4,,5.922577285122536,,-0.47742271487746457
458,6.24,6.3,,6.00334919673502,,-0.2966508032649795
459,6.33,6.19,,6.365191857509925,,0.17519185750992428
460,6.03,6.19,,5.604083356989976,,-0.585916643010024
461,6.33,6.85,,5.724753805658003,,-1.1252461943419965
462,6.06,6.49,,6.056005357760014,,-0.43399464223998585
463,6.19,6.57,,6.018581699411615,,-0.5514183005883853
464,6.51,6.49,,6.321009438505308,,-0.1689905614946925
