wire_number,mu_A,mu_B,n_A,n_B
90,5.615934413941569,5.707348326146793,7,7
91,5.670178517793486,5.58785775997988,7,7
92,5.656136137463797,5.5444673199661185,7,7
93,5.720457512393679,5.592884160990312,7,7
94,5.713099639899055,5.570754514856872,7,7
95,5.663984686300037,5.4623084232065,7,7
96,5.624647668988595,5.646762297341053,7,7
97,5.587405994879971,5.600808777406717,7,7
98,5.482321789788365,5.683283616514606,7,7
99,5.425377783588089,5.617092208950489,7,7
100,5.450904717534348,5.7112674391026585,7,7
101,5.484103269107836,5.625942718055458,7,7
102,5.49139959350077,5.679199414741232,7,7
103,5.555845107471057,5.560977227589373,7,7
104,5.509110475661542,5.582671070890551,7,7
105,5.457081452263079,5.7352117368431825,7,7
106,5.561809461924844,5.713216848071195,7,7
107,5.463279145344332,5.747368428425614,7,7
108,5.576655885700063,5.6098673739881315,7,7
109,5.768706727220364,5.776719362422895,7,7
110,5.62391892637489,5.840502817461603,7,7
111,5.643415361037477,5.6527212090890915,7,7
112,5.691464320950718,5.575433835050824,7,7
113,5.736484033090642,5.591494025820422,7,7
114,5.657624779863949,5.550783094700524,7,7
115,5.7070507124002,5.56761240390708,7,7
116,5.684691422916755,5.626771146391961,7,7
117,5.7740648854443,5.704790900775764,7,7
118,5.585864245347046,5.633045210645609,7,7
119,5.710054164491084,5.618969017642042,7,7
120,5.8646432035851825,5.657463865664751,7,7
121,5.860813391271401,5.579241154271209,7,7
122,5.801449229179588,5.566073346550007,7,7
123,5.929860175862739,5.602822257576384,7,7
124,5.99564522974686,5.619177108686998,7,7
125,5.953183916155396,5.549024838399449,7,7
126,5.96311832587038,5.509885230021582,7,7
127,5.8302595801591925,5.501028511269737,7,7
128,5.881063497536602,5.336799628636094,7,7
129,5.954315082611879,5.410505955686228,7,6
130,5.879899230817776,5.369615852497995,7,6
131,5.755742862815934,5.426683948659172,7,7
132,5.863236632159036,5.489556856266869,7,7
133,5.781735468543975,5.422768161549327,7,7
134,5.74585812242297,5.477909665606762,7,7
135,5.6011977130720885,5.531674708268672,7,7
136,5.578540138806048,5.608649017741446,7,7
137,5.744215573282019,5.560721370204345,7,7
138,5.537028071744765,5.559404363041993,7,7
139,5.607001801197398,5.5921807509895185,7,7
140,5.596920561993843,5.533854282995638,7,7
141,5.702714204266955,5.62593907075595,7,7
142,5.5052152304228,5.504931420510771,7,7
143,5.585515555953459,5.5381832639064354,7,7
144,5.628127588126554,5.502598136764008,7,7
145,5.643997370130614,5.399800068849519,7,7
146,5.613678649917077,5.464285692870662,7,7
147,5.749062097789817,5.527054178655797,7,7
148,5.6208795584230975,5.574599942855228,7,7
149,5.567062865468843,5.4343638424765315,7,7
150,5.549816970016285,5.486054642100953,7,7
151,5.535032296374732,5.469051565949933,7,7
152,5.724684812787251,5.355273932608952,7,7
153,5.765820077365343,5.430058885360447,7,7
154,5.784541419784129,5.439587191800076,7,7
155,5.970949732442796,5.412834024330232,7,7
156,5.867189059599484,5.3738613430862925,7,7
157,5.793036078364679,5.238481773190117,7,7
158,5.622333699218735,5.315433875461176,7,7
159,5.768592774406832,5.280278484854241,7,7
160,5.823332098164769,5.38253043367006,7,7
161,5.594975087672804,5.128164255675228,7,7
162,5.714267625195573,5.328202194234007,7,7
163,5.685288439142755,5.290581378150666,7,7
164,5.662346991264584,5.215028009673608,7,7
165,5.799986133983701,5.340518214436851,7,7
166,5.729716262311492,5.369863106578198,7,7
167,5.784611958657469,5.4433853661439695,7,7
168,5.638258520630045,5.387547583385658,7,6
169,5.753362834946016,5.403075833753454,7,7
170,5.701364409636325,5.434309283509038,7,7
171,5.943949349095361,5.438100401641829,7,7
172,5.831567317923398,5.3409606985553655,7,7
173,5.696572109782723,5.498375984416327,7,7
174,5.743460754315382,5.320795646259524,7,7
175,5.831981868146104,5.297469035338225,7,7
176,5.859819731672166,5.280298456315609,7,7
177,5.796372297554918,5.227532585230727,7,7
178,5.860760713834262,5.26769577318551,7,7
179,5.853856276145028,5.439937105927685,7,7
180,5.631033606473688,5.324572255539891,7,7
181,5.71473351696415,5.1830692134724945,7,7
182,5.791930693060501,5.3176119678121045,7,7
183,5.892459058606898,5.308937103201047,7,7
184,5.856095493163372,5.5291378078414635,7,7
185,5.818178041831982,5.4276892966409775,7,7
186,5.862571913430834,5.441042576758464,7,7
187,5.723419368580254,5.223473744275754,7,7
188,5.86897506464622,5.357599317301978,7,7
189,5.808302029078338,5.423070542360643,7,7
190,5.760697471939406,5.341924961066036,7,7
191,5.751197998720987,5.3341625311592455,7,7
192,5.79364000068033,5.451612408133462,7,7
193,5.825066481194489,5.351807593283648,7,7
194,5.947067103316821,5.455030860093288,7,7
195,5.806554887073322,5.389936410780473,7,7
196,5.933629821499091,5.423715808866871,7,7
197,5.936370941279659,5.334913291410913,7,7
